Kmeans-10-EuclidianDistance-true,0.23000000000000004
Kmeans-10-EuclidianDistance-true,0.23000000000000004
Kmeans-10-EuclidianDistance-true,0.6950000000000001
Kmeans-10-EuclidianDistance-true,0.69
Kmeans-10-EuclidianDistance-true,0.69
Kmeans-10-EuclidianDistance-true,0.69
Kmeans-10-EuclidianDistance-true,0.23
Kmeans-10-EuclidianDistance-true,0.825
Kmeans-10-EuclidianDistance-true,0.235
Kmeans-10-EuclidianDistance-true,0.30000000000000004
Kmeans-10-EuclidianDistance-true,0.7699999999999999
Kmeans-10-EuclidianDistance-true,0.69
Kmeans-10-EuclidianDistance-true,0.21499999999999997
null,0.58
Kmeans-10-EuclidianDistance-true,0.69
Kmeans-10-EuclidianDistance-true,0.69
null,0.32
Kmeans-10-EuclidianDistance-true,0.69
Kmeans-10-EuclidianDistance-true,0.825
Kmeans-10-EuclidianDistance-true,0.7549999999999999
